sec,nanosec,x,y,z,qx,qy,qz,qw,time
1742308769,777068652,-1.675839321056842,-0.9562050753600182,0.0,0.0,0.0,-0.23446732807601,-0.9721240003543256,1742308769.7770686
1742308769,797140120,-1.6576597267363136,-0.946893917102456,0.0,0.0,0.0,-0.2371368033977077,-0.9714762665522596,1742308769.7971401
1742308769,817016384,-1.6395175301331164,-0.9374757396922384,0.0,0.0,0.0,-0.239562872677579,-0.9708808526459188,1742308769.8170164
1742308769,831955926,-1.6262788390072498,-0.9305189377508916,0.0,0.0,0.0,-0.2409811056920468,-0.9705298072184276,1742308769.831956
1742308769,857306268,-1.6040555679755903,-0.9187578299661712,0.0,0.0,0.0,-0.2433643482659167,-0.9699349431756265,1742308769.8573062
1742308769,871966188,-1.5909348987035374,-0.9117313180875662,0.0,0.0,0.0,-0.2447744139864787,-0.9695800566521446,1742308769.8719661
1742308769,896961673,-1.568477223697617,-0.89962038959123,0.0,0.0,0.0,-0.2476448829826507,-0.9688508718747736,1742308769.8969617
1742308769,917084407,-1.5507715579724164,-0.8899363038201463,0.0,0.0,0.0,-0.2502734983400423,-0.9681751783787048,1742308769.9170845
1742308769,937087553,-1.5334124154547746,-0.8803189661966695,0.0,0.0,0.0,-0.2528565828666452,-0.9675037718277916,1742308769.9370875
1742308769,957451316,-1.515362860958818,-0.8701928330450299,0.0,0.0,0.0,-0.2553027916574594,-0.9668611506167304,1742308769.9574513
1742308769,972164998,-1.5024460186151196,-0.862860097253083,0.0,0.0,0.0,-0.2572336241918523,-0.9663492446238704,1742308769.972165
1742308769,992102415,-1.4850833520720883,-0.8529115921216819,0.0,0.0,0.0,-0.2603088384409902,-0.965525405481131,1742308769.9921024
1742308770,17011461,-1.463255347703122,-0.8402192318185104,0.0,0.0,0.0,-0.2641854041475106,-0.9644719136581512,1742308770.0170114
1742308770,37193676,-1.4455156058998422,-0.8297124633181915,0.0,0.0,0.0,-0.2673476417330228,-0.9636001444892957,1742308770.0371938
1742308770,57134574,-1.4284747218423035,-0.819468006637317,0.0,0.0,0.0,-0.2712226044574941,-0.9625166485995416,1742308770.0571346
1742308770,77145394,-1.4116504894074795,-0.8091685766489142,0.0,0.0,0.0,-0.2748276885023029,-0.9614934953667036,1742308770.0771453
1742308770,92298823,-1.3989723396778355,-0.8012760514852765,0.0,0.0,0.0,-0.2779102695243005,-0.960607038331976,1742308770.0922987
1742308770,117144024,-1.3778046133625537,-0.7879093379789434,0.0,0.0,0.0,-0.2826243619008389,-0.959230665721308,1742308770.117144
1742308770,137174076,-1.3609699944617604,-0.7770461074816788,0.0,0.0,0.0,-0.2863921387309123,-0.9581124896759952,1742308770.1371741
1742308770,152481365,-1.3482848526234044,-0.7687185450896044,0.0,0.0,0.0,-0.2893328701721454,-0.9572285465018,1742308770.1524813
1742308770,172232659,-1.3319573006543777,-0.7578557353066953,0.0,0.0,0.0,-0.2932456825731535,-0.9560371172983848,1742308770.1722326
1742308770,192102707,-1.315456997766281,-0.7466821989996747,0.0,0.0,0.0,-0.3041401057170738,-0.952627312276111,1742308770.1921027
1742308770,217158120,-1.2952410975126478,-0.7323086677531172,0.0,0.0,0.0,-0.3177337157628191,-0.9481799860087492,1742308770.217158
1742308770,237295950,-1.2794272801354305,-0.720369649387726,0.0,0.0,0.0,-0.3285459699585008,-0.9444879806667884,1742308770.2372959
1742308770,257246480,-1.2636520336490742,-0.7078837762808913,0.0,0.0,0.0,-0.339480205607287,-0.9406131989297376,1742308770.2572465
1742308770,277102832,-1.2481553130921552,-0.69502252872817,0.0,0.0,0.0,-0.3503795509401148,-0.9366077996061124,1742308770.277103
1742308770,297229878,-1.2329740902063016,-0.6818158913451527,0.0,0.0,0.0,-0.3612226336562268,-0.9324796024227336,1742308770.2972298
1742308770,312027076,-1.222193823602684,-0.6719891855788156,0.0,0.0,0.0,-0.3690528242382344,-0.9294084209440878,1742308770.312027
1742308770,332007559,-1.2076254177608916,-0.6582536860759439,0.0,0.0,0.0,-0.3797582065677251,-0.9250857822626316,1742308770.3320076
